alph,tier,class,k,j,i,network_type,train_set_size,test_type,tp,fp,tn,fn,tpr,fpr,precision,fscore,accuracy,auc,brier
04,03,TLT,4,1,1,gru,Small,LA,20953,1566,48434,29047,0.41906,0.03132,0.9304587237443936,0.5778623533143038,0.69387,0.7241,0.2938048703968545
04,03,TLT,4,1,1,gru,Small,LR,38817,1148,48852,11183,0.77634,0.02296,0.9712748655073189,0.862935586061246,0.87669,0.90088,0.1162086941598676
04,03,TLT,4,1,1,gru,Small,SA,24907,556,49444,25093,0.49814,0.01112,0.9781643953972431,0.6601115778593483,0.74351,0.78436,0.24625771038585284
04,03,TLT,4,1,1,gru,Small,SR,43353,381,49619,6647,0.86706,0.00762,0.9912882425572781,0.9250218703992148,0.92972,0.94586,0.06658967778342748
04,03,TLT,4,1,2,gru,Small,LA,50000,50000,0,0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,0.2550833918058771
04,03,TLT,4,1,2,gru,Small,LR,50000,50000,0,0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,0.2550833912661075
04,03,TLT,4,1,2,gru,Small,SA,50000,50000,0,0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,0.25508338913997997
04,03,TLT,4,1,2,gru,Small,SR,50000,50000,0,0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,0.2550833883027984
04,03,TLT,4,1,3,gru,Small,LA,36687,16225,33775,13313,0.73374,0.3245,0.6933587843967342,0.7129780783582089,0.70462,0.72046,0.27706642948578186
04,03,TLT,4,1,3,gru,Small,LR,42844,14244,35756,7156,0.85688,0.28488,0.7504904708520179,0.8001643508142836,0.786,0.81603,0.19969198939410435
