"data_type","alphabet_size","tier_size","language_class","factor_width","threshold","index","split","accuracy","precision","recall","f1","brier_score","model","train_size"
"PS",16,4,"TcoSL",2,1,2,"SA",0.99837,0.99851955586676,0.99822,0.99836975546332,0.00162160986790011,"lstm","Mid"
"PS",16,4,"TcoSL",2,1,2,"LR",0.99811,0.997741671163339,0.99848,0.998110699041355,0.00182535248493083,"lstm","Mid"
"PS",16,16,"LT",6,1,8,"LA",0.66206,0.596701434470248,1,0.747417671943435,0.33573670492992,"simple","Large"
"PS",16,16,"LT",6,1,8,"SR",0.99997,0.999940003599784,1,0.999970000899973,2.78893283548492e-05,"simple","Large"
"PS",16,16,"LT",6,1,8,"SA",0.66291,0.597307338517961,1,0.747892812002184,0.3346662934706,"simple","Large"
"PS",16,16,"LT",6,1,8,"LR",0.99997,0.999940003599784,1,0.999970000899973,2.64873052853321e-05,"simple","Large"
"PS",16,16,"LT",2,1,6,"LA",0.86168,0.783306178719138,1,0.878487595755148,0.134842142051687,"lstm","Large"
"PS",16,16,"LT",2,1,6,"SR",0.99183,0.98392270303245,1,0.991896207980797,0.00804358770260659,"lstm","Large"
"PS",16,16,"LT",2,1,6,"SA",0.88719,0.815913578433772,1,0.898626000844708,0.10998889070809,"lstm","Large"
"PS",16,16,"LT",2,1,6,"LR",0.99105,0.982414775518224,1,0.991129391942118,0.00880288823409427,"lstm","Large"
"PS",4,3,"TLTT",2,2,4,"LA",0.99989,0.999780048389354,1,0.999890012098669,0.000111970370212361,"gru","Mid"
"PS",4,3,"TLTT",2,2,4,"SR",0.99999,0.999980000399992,1,0.999990000099999,1e-05,"gru","Mid"
"PS",4,3,"TLTT",2,2,4,"SA",1,1,1,1,2.66628925097566e-28,"gru","Mid"
"PS",4,3,"TLTT",2,2,4,"LR",0.99982,0.999640129553361,1,0.999820032394169,0.000173864486280592,"gru","Mid"
"PS",4,4,"LT",6,1,9,"LA",0.80468,0.719093367082782,1,0.836596057959375,0.19457702955616,"gru","Mid"
"PS",4,4,"LT",6,1,9,"SR",0.99948,0.998961080476305,1,0.999480270259465,0.00051770953137034,"gru","Mid"
"PS",4,4,"LT",6,1,9,"SA",0.81341,0.728236647781063,1,0.8427510766145,0.185544673828138,"gru","Mid"
"PS",4,4,"LT",6,1,9,"LR",0.99932,0.99864184708796,1,0.999320462085782,0.00067642459229056,"gru","Mid"
"PS",16,4,"TPLT",6,3,9,"LA",0.99949,0.99963989196759,0.99934,0.999489923488523,0.000505183658638593,"lstm","Mid"
"PS",16,4,"TPLT",6,3,9,"SR",0.99998,1,0.99996,0.999979999599992,1.88248052812868e-05,"lstm","Mid"
"PS",16,4,"TPLT",6,3,9,"SA",0.99998,0.99998,0.99998,0.99998,1.99924033269e-05,"lstm","Mid"
"PS",16,4,"TPLT",6,3,9,"LR",0.99984,0.999879990399232,0.9998,0.999839993599744,0.000154702444497857,"lstm","Mid"
"PS",16,16,"SP",4,1,7,"LA",0.99798,0.998278967380428,0.99768,0.997979393818145,0.00195521010121588,"gru","Large"
"PS",16,16,"SP",4,1,7,"SR",0.99961,0.999460161951415,0.99976,0.999610058491226,0.000388042930873781,"gru","Large"
"PS",16,16,"SP",4,1,7,"SA",0.99924,0.99920006399488,0.99928,0.999240030398784,0.000740634917800217,"gru","Large"
"PS",16,16,"SP",4,1,7,"LR",0.99911,0.99933969626028,0.99888,0.999109795252908,0.000874340604349886,"gru","Large"
"PS",16,16,"coSP",4,1,6,"LA",0.68773,0.694849812135429,0.66946,0.681918653805018,0.24391685635081,"transformer","Mid"
"PS",16,16,"coSP",4,1,6,"SR",0.88836,0.86318407960199,0.92302,0.8920998202308,0.0837013437798323,"transformer","Mid"
"PS",16,16,"coSP",4,1,6,"SA",0.79947,0.756382377617588,0.8835,0.815014344621459,0.151591890712519,"transformer","Mid"
"PS",16,16,"coSP",4,1,6,"LR",0.81415,0.802189345697301,0.83394,0.81775659694643,0.14205724636895,"transformer","Mid"
"PS",4,4,"Reg",0,0,5,"LA",0.55233,0.527610404685274,0.99998,0.690760888336269,0.441643186385661,"lstm","Small"
"PS",4,4,"Reg",0,0,5,"SR",0.99231,0.986520407154857,0.99826,0.992355484865053,0.00643736154045337,"lstm","Small"
"PS",4,4,"Reg",0,0,5,"SA",0.60147,0.55661061581549,0.99768,0.71456299553792,0.383616109132018,"lstm","Small"
"PS",4,4,"Reg",0,0,5,"LR",0.99669,0.993482364629906,0.99994,0.996700722651383,0.00310730166341851,"lstm","Small"
"PS",16,7,"TLTT",2,3,5,"LA",0.56407,0.536193241518003,0.94918,0.685274093754287,0.414959110161806,"transformer","Small"
"PS",16,7,"TLTT",2,3,5,"SR",0.99284,0.989414101290963,0.99634,0.992864972595914,0.00612753386878448,"transformer","Small"
"PS",16,7,"TLTT",2,3,5,"SA",0.54034,0.521097884981486,0.99636,0.684303787035892,0.448396068691294,"transformer","Small"
"PS",16,7,"TLTT",2,3,5,"LR",0.96324,0.970160766482624,0.95588,0.962967440361057,0.031281846510835,"transformer","Small"
"PS",4,3,"TcoSL",4,1,0,"LA",0.76046,0.885501154460956,0.59828,0.714091332267074,0.154056811196789,"lstm","Small"
"PS",4,3,"TcoSL",4,1,0,"SR",0.89684,0.976261341270222,0.81346,0.887456088673605,0.0712662179280192,"lstm","Small"
"PS",4,3,"TcoSL",4,1,0,"SA",0.81735,0.881861718768801,0.73288,0.800498072154927,0.125810130342737,"lstm","Small"
"PS",4,3,"TcoSL",4,1,0,"LR",0.85449,0.972187441724165,0.72986,0.833773147354833,0.0942135356604984,"lstm","Small"
"PS",16,16,"SP",2,1,9,"LA",0.99969,0.99938038416182,1,0.999690096070218,0.000310000000063149,"gru","Large"
"PS",16,16,"SP",2,1,9,"SR",0.99998,0.999960001599936,1,0.999980000399992,2e-05,"gru","Large"
"PS",16,16,"SP",2,1,9,"SA",0.99988,0.999760057586179,1,0.999880014398272,0.000118603405192383,"gru","Large"
"PS",16,16,"SP",2,1,9,"LR",0.99999,0.999980000399992,1,0.999990000099999,1.00000000004736e-05,"gru","Large"
"PS",4,4,"LTT",4,3,8,"LA",0.91853,0.859889590176621,1,0.924667350920506,0.0795587208925523,"transformer","Mid"
"PS",4,4,"LTT",4,3,8,"SR",0.99938,0.998761535695737,1,0.99938038416182,0.000627354498200094,"transformer","Mid"
"PS",4,4,"LTT",4,3,8,"SA",0.94962,0.908463243577165,1,0.952036405872161,0.0497210437226156,"transformer","Mid"
"PS",4,4,"LTT",4,3,8,"LR",0.9989,0.997804829375374,1,0.998901208670463,0.0011264425629586,"transformer","Mid"
"PS",4,4,"coSL",2,1,9,"LA",0.72622,0.667357144970852,0.90208,0.767166159236644,0.242511238899021,"simple","Large"
"PS",4,4,"coSL",2,1,9,"SR",1,1,1,1,1.70943189662223e-06,"simple","Large"
"PS",4,4,"coSL",2,1,9,"SA",0.99999,1,0.99998,0.999989999899999,2.1631965130814e-05,"simple","Large"
"PS",4,4,"coSL",2,1,9,"LR",0.76656,0.686343045690957,0.9818,0.807906257200224,0.204551992316366,"simple","Large"
"PS",16,7,"TSL",6,1,6,"LA",0.62286,0.579046246493553,0.9,0.704699563086271,0.311764734914702,"transformer","Small"
"PS",16,7,"TSL",6,1,6,"SR",0.99634,0.996558485733723,0.99612,0.996339194622817,0.00315495685177358,"transformer","Small"
"PS",16,7,"TSL",6,1,6,"SA",0.60923,0.561673536220428,0.99478,0.717967594096207,0.374859869232225,"transformer","Small"
"PS",16,7,"TSL",6,1,6,"LR",0.95216,0.99167065373407,0.91198,0.950157321164385,0.0304953064803164,"transformer","Small"
"PS",4,4,"PLT",6,3,6,"LA",0.98544,0.971722315077545,0.99998,0.985648668362016,0.0145598949653103,"gru","Mid"
"PS",4,4,"PLT",6,3,6,"SR",0.99978,0.999580167932827,0.99998,0.999780043991202,0.000219999999998203,"gru","Mid"
"PS",4,4,"PLT",6,3,6,"SA",0.99327,0.98683405380865,0.99988,0.99331419318306,0.00673007390757698,"gru","Mid"
"PS",4,4,"PLT",6,3,6,"LR",0.99891,0.997824742062304,1,0.998911186806381,0.00109,"gru","Mid"
"PS",4,4,"PT",4,1,9,"LA",0.53015,0.613525114842985,0.16294,0.257494587461875,0.407107540436036,"transformer","Small"
"PS",4,4,"PT",4,1,9,"SR",0.84328,0.819865821841222,0.87988,0.848813428516303,0.117373463655197,"transformer","Small"
"PS",4,4,"PT",4,1,9,"SA",0.56875,0.610116282794631,0.38092,0.469015107674502,0.331359839426643,"transformer","Small"
"PS",4,4,"PT",4,1,9,"LR",0.93972,0.919900687547746,0.96332,0.941109808518953,0.0466810596817307,"transformer","Small"
"PS",16,16,"coSP",4,1,2,"LA",0.53819,0.593607529780872,0.24218,0.344010568331937,0.296765107213059,"lstm","Small"
"PS",16,16,"coSP",4,1,2,"SR",0.7417,0.728527665368178,0.77052,0.748935673878813,0.172249793433231,"lstm","Small"
"PS",16,16,"coSP",4,1,2,"SA",0.58809,0.571789480546999,0.70162,0.630086302120284,0.258584598844852,"lstm","Small"
"PS",16,16,"coSP",4,1,2,"LR",0.63712,0.78354011579818,0.37892,0.510811539498517,0.233979128958739,"lstm","Small"
"PS",4,4,"coSL",2,1,3,"LA",1,1,1,1,2.73597295219731e-23,"gru","Small"
"PS",4,4,"coSL",2,1,3,"SR",1,1,1,1,2.75995870530565e-23,"gru","Small"
"PS",4,4,"coSL",2,1,3,"SA",1,1,1,1,2.75878412523417e-23,"gru","Small"
"PS",4,4,"coSL",2,1,3,"LR",1,1,1,1,2.73611135376932e-23,"gru","Small"
"PS",16,7,"TLT",6,1,7,"LA",0.59477,0.552345812666394,1,0.711627278096824,0.399885079091307,"lstm","Large"
"PS",16,7,"TLT",6,1,7,"SR",0.99854,0.9970885015754,1,0.998542128492401,0.00136200631403109,"lstm","Large"
"PS",16,7,"TLT",6,1,7,"SA",0.59373,0.551711962218765,1,0.7111009976747,0.400793866769841,"lstm","Large"
"PS",16,7,"TLT",6,1,7,"LR",0.9986,0.997207818109294,1,0.998601957259836,0.00130628707907206,"lstm","Large"
"PS",16,7,"TLT",2,1,1,"LA",0.64119,0.974141984015045,0.29008,0.447040330410393,0.253009769804348,"lstm","Small"
"PS",16,7,"TLT",2,1,1,"SR",0.90618,0.981758231331246,0.82774,0.898194366074916,0.0721725704074126,"lstm","Small"
"PS",16,7,"TLT",2,1,1,"SA",0.75289,0.959515935603445,0.52806,0.681218313402221,0.183016372096643,"lstm","Small"
"PS",16,7,"TLT",2,1,1,"LR",0.79651,0.990666887307629,0.59866,0.746319266970018,0.146693100986496,"lstm","Small"
"PS",16,16,"SF",0,0,4,"LA",0.7958,0.840485289377964,0.73018,0.781459363428156,0.181486854862746,"simple","Mid"
"PS",16,16,"SF",0,0,4,"SR",0.96465,0.999591424209191,0.92968,0.963369014434784,0.032469688379725,"simple","Mid"
"PS",16,16,"SF",0,0,4,"SA",0.85427,0.998536489262897,0.70958,0.829617331727678,0.130611272594908,"simple","Mid"
"PS",16,16,"SF",0,0,4,"LR",0.93467,0.901172127365021,0.97642,0.937288216942645,0.057051983071991,"simple","Mid"
"PS",4,4,"LTT",6,2,0,"LA",0.55635,0.53647863070808,0.82872,0.651319977679449,0.391820636206333,"simple","Large"
"PS",4,4,"LTT",6,2,0,"SR",0.99934,0.998881029452903,0.9998,0.999340303460408,0.000556971209999931,"simple","Large"
"PS",4,4,"LTT",6,2,0,"SA",0.90958,0.847042874089137,0.99968,0.917053481331988,0.0794853376660113,"simple","Large"
"PS",4,4,"LTT",6,2,0,"LR",0.4928,0.495700671173,0.83014,0.620739677269804,0.438798337068264,"simple","Large"
"PS",4,4,"LT",4,1,2,"LA",0.60065,0.604675832518668,0.58142,0.592819927200057,0.324358714541928,"transformer","Large"
"PS",4,4,"LT",4,1,2,"SR",0.97209,0.998479504994404,0.94562,0.97133113514735,0.0226824764661922,"transformer","Large"
"PS",4,4,"LT",4,1,2,"SA",0.79922,0.993046401265489,0.60266,0.750099571841083,0.165084697152302,"transformer","Large"
"PS",4,4,"LT",4,1,2,"LR",0.75538,0.713271646178514,0.8541,0.777359108781127,0.20216670979417,"transformer","Large"
"PS",16,16,"SP",6,1,8,"LA",0.72588,0.988368070569921,0.45714,0.62514016902333,0.263660023763135,"lstm","Large"
"PS",16,16,"SP",6,1,8,"SR",0.99942,0.999599855948141,0.99924,0.999419895581205,0.0005224284457808,"lstm","Large"
"PS",16,16,"SP",6,1,8,"SA",0.99594,0.999496414471034,0.99238,0.99592549476135,0.00370630137612486,"lstm","Large"
"PS",16,16,"SP",6,1,8,"LR",0.77918,0.989103013314646,0.56458,0.718843901196842,0.212447428924,"lstm","Large"
"PS",16,16,"PLT",4,2,9,"LA",0.85102,0.770439767019014,1,0.870337168619123,0.140353539592329,"lstm","Small"
"PS",16,16,"PLT",4,2,9,"SR",0.97374,0.950100710675332,1,0.974411942392766,0.0251410004958183,"lstm","Small"
"PS",16,16,"PLT",4,2,9,"SA",0.85178,0.771343062540496,1,0.870913239623069,0.139639052508125,"lstm","Small"
"PS",16,16,"PLT",4,2,9,"LR",0.974,0.950570342205323,1,0.974658869395711,0.0248969341756235,"lstm","Small"
"PS",4,3,"TPLT",2,2,5,"LA",0.64359,0.594398790349089,0.90414,0.717258339613661,0.269968054729241,"simple","Large"
"PS",4,3,"TPLT",2,2,5,"SR",0.92961,0.89919901875151,0.9677,0.932192777119518,0.0536689340203167,"simple","Large"
"PS",4,3,"TPLT",2,2,5,"SA",0.71232,0.644750477229343,0.94572,0.766758553591698,0.216489510459735,"simple","Large"
"PS",4,3,"TPLT",2,2,5,"LR",0.90707,0.888774282276087,0.9306,0.909206374019325,0.0701345635928823,"simple","Large"
"PS",4,4,"coSP",4,1,3,"LA",0.51378,0.611164891900613,0.07576,0.134809067938361,0.44989136664981,"transformer","Small"
"PS",4,4,"coSP",4,1,3,"SR",0.88293,0.892306116176621,0.87098,0.881514093416325,0.086723915407828,"transformer","Small"
"PS",4,4,"coSP",4,1,3,"SA",0.56056,0.677574478067089,0.23108,0.344628049871741,0.361493750114994,"transformer","Small"
"PS",4,4,"coSP",4,1,3,"LR",0.92466,0.950998300764656,0.89546,0.922393901936547,0.0580452624191632,"transformer","Small"
"PS",16,4,"TLT",4,1,5,"LA",0.66001,0.6040959183939,0.92858,0.73198956305131,0.298752282750306,"simple","Small"
"PS",16,4,"TLT",4,1,5,"SR",0.973,0.950527679353831,0.99794,0.973656994555779,0.0230376932148441,"simple","Small"
"PS",16,4,"TLT",4,1,5,"SA",0.64674,0.586177734971458,0.99812,0.738593141825393,0.315712706888437,"simple","Small"
"PS",16,4,"TLT",4,1,5,"LR",0.93818,0.948826156430532,0.92632,0.937438014856194,0.0504632957367134,"simple","Small"
"PS",4,3,"TLTT",2,2,4,"LA",1,1,1,1,3.56133535416281e-31,"gru","Large"
"PS",4,3,"TLTT",2,2,4,"SR",1,1,1,1,3.73757537893504e-31,"gru","Large"
"PS",4,3,"TLTT",2,2,4,"SA",1,1,1,1,7.6127582840509e-31,"gru","Large"
"PS",4,3,"TLTT",2,2,4,"LR",1,1,1,1,8.71620519488144e-32,"gru","Large"
"PS",4,4,"coSP",4,1,3,"LA",0.54302,0.837147335423198,0.10682,0.18946434905995,0.440292723923228,"transformer","Mid"
"PS",4,4,"coSP",4,1,3,"SR",0.97281,0.979008368285616,0.96634,0.972632935090032,0.0223104892248242,"transformer","Mid"
"PS",4,4,"coSP",4,1,3,"SA",0.63441,0.926508853208098,0.29198,0.444028772602156,0.336056031292788,"transformer","Mid"
"PS",4,4,"coSP",4,1,3,"LR",0.91301,0.976751702643426,0.84616,0.906778117130151,0.0723424241176025,"transformer","Mid"
"PS",16,4,"TLTT",2,3,8,"LA",0.90829,0.857065398002554,0.98002,0.914428074235115,0.0878501014359509,"lstm","Large"
"PS",16,4,"TLTT",2,3,8,"SR",0.99989,0.999800035993521,0.99998,0.999890009899109,9.83706683437007e-05,"lstm","Large"
"PS",16,4,"TLTT",2,3,8,"SA",0.99966,0.999340422129837,0.99998,0.999660108765195,0.000321294854693621,"lstm","Large"
"PS",16,4,"TLTT",2,3,8,"LR",0.93688,0.898133634673568,0.98554,0.939808898975836,0.0596808179791729,"lstm","Large"
"PS",16,16,"PT",6,1,6,"LA",0.73879,0.851565030476134,0.5784,0.688891270947225,0.237880878804446,"simple","Large"
"PS",16,16,"PT",6,1,6,"SR",0.98596,0.999219263642341,0.97268,0.985771039403275,0.0130079812477315,"simple","Large"
"PS",16,16,"PT",6,1,6,"SA",0.98379,0.997941497354824,0.96958,0.983556335527851,0.0147622732474652,"simple","Large"
"PS",16,16,"PT",6,1,6,"LR",0.70909,0.891129484829212,0.47638,0.620860430867078,0.26350408567004,"simple","Large"
"PS",16,4,"TSL",2,1,5,"LA",0.99692,0.995868758232547,0.99798,0.996923261342976,0.00288118838036348,"simple","Large"
"PS",16,4,"TSL",2,1,5,"SR",0.99989,0.999880002399952,0.9999,0.999890001099989,0.000125592959706672,"simple","Large"
"PS",16,4,"TSL",2,1,5,"SA",0.99938,0.998881118881119,0.99988,0.999380309845077,0.000572604608656835,"simple","Large"
"PS",16,4,"TSL",2,1,5,"LR",0.99887,0.999319387448704,0.99842,0.998869491271072,0.00124669353400661,"simple","Large"
"PS",4,3,"TSL",2,1,4,"LA",0.89181,0.822334106652188,0.99958,0.902335322314199,0.0984767459196725,"simple","Large"
"PS",4,3,"TSL",2,1,4,"SR",0.99974,0.999660054391297,0.99982,0.999740020798336,0.000223819830599752,"simple","Large"
"PS",4,3,"TSL",2,1,4,"SA",0.99816,0.996452204416806,0.99988,0.998163159365891,0.00149861662945766,"simple","Large"
"PS",4,3,"TSL",2,1,4,"LR",0.9681,0.940191837502351,0.9998,0.969080158960938,0.0280399074704861,"simple","Large"
"PS",16,16,"LTT",4,3,4,"LA",0.53109,0.516048439548641,0.99972,0.680716041480836,0.464864582015087,"lstm","Small"
"PS",16,16,"LTT",4,3,4,"SR",0.99874,0.997605459552221,0.99988,0.998741434764369,0.00119114488007327,"lstm","Small"
"PS",16,16,"LTT",4,3,4,"SA",0.56207,0.533091645785573,0.99992,0.695427200333832,0.434937047597007,"lstm","Small"
"PS",16,16,"LTT",4,3,4,"LR",0.99111,0.98291018505772,0.9996,0.991184840702436,0.00794742656285516,"lstm","Small"
"PS",16,16,"coSP",4,1,1,"LA",0.74997,0.695941179237149,0.88784,0.780264880873914,0.180108810931588,"lstm","Mid"
"PS",16,16,"coSP",4,1,1,"SR",0.95563,0.944352337669937,0.96832,0.956185999664261,0.0346764874862917,"lstm","Mid"
"PS",16,16,"coSP",4,1,1,"SA",0.90393,0.866589221861216,0.95486,0.908585728830655,0.0737255861412286,"lstm","Mid"
"PS",16,16,"coSP",4,1,1,"LR",0.83546,0.777487344075704,0.93992,0.851022219002952,0.117397949761391,"lstm","Mid"
"PS",16,4,"TcoSL",2,1,4,"LA",0.71028,0.801105447047368,0.55946,0.658823806495678,0.250071333630854,"transformer","Small"
"PS",16,4,"TcoSL",2,1,4,"SR",0.94402,0.961405769390639,0.92518,0.942945085409108,0.0472378016132045,"transformer","Small"
"PS",16,4,"TcoSL",2,1,4,"SA",0.79656,0.912622439893143,0.65592,0.763265686091975,0.176707866316586,"transformer","Small"
"PS",16,4,"TcoSL",2,1,4,"LR",0.89333,0.902581318703814,0.88184,0.892090115426248,0.0896891106361032,"transformer","Small"
"PS",4,4,"coSP",4,1,1,"LA",0.50834,0.556580732700136,0.08204,0.143001568764162,0.43684182880764,"simple","Small"
"PS",4,4,"coSP",4,1,1,"SR",0.87537,0.920130727732635,0.8221,0.86835739862474,0.0923774704322171,"simple","Small"
"PS",4,4,"coSP",4,1,1,"SA",0.53047,0.636575526669655,0.14202,0.232229580573951,0.377573592897561,"simple","Small"
"PS",4,4,"coSP",4,1,1,"LR",0.68931,0.873820149283204,0.44252,0.587512114815257,0.252457974626955,"simple","Small"
"PS",4,4,"LTT",4,2,6,"LA",0.85237,0.772054168403823,0.99998,0.871358736853112,0.143388827107556,"transformer","Large"
"PS",4,4,"LTT",4,2,6,"SR",0.99998,0.999960001599936,1,0.999980000399992,1.99996862380986e-05,"transformer","Large"
"PS",4,4,"LTT",4,2,6,"SA",0.99646,0.992969774000079,1,0.996472487394623,0.00353993691806159,"transformer","Large"
"PS",4,4,"LTT",4,2,6,"LR",0.88914,0.818528583589811,0.99998,0.900201649202405,0.107491787971506,"transformer","Large"
"PS",16,7,"TLTT",4,2,3,"LA",0.64822,0.773146100545481,0.41954,0.543924700513406,0.251645807034015,"lstm","Small"
"PS",16,7,"TLTT",4,2,3,"SR",0.93468,0.942936333251814,0.92536,0.934065490370251,0.0540989463358944,"lstm","Small"
"PS",16,7,"TLTT",4,2,3,"SA",0.67343,0.862293712137038,0.41278,0.558301210522756,0.255844535534362,"lstm","Small"
"PS",16,7,"TLTT",4,2,3,"LR",0.88319,0.889175519489752,0.8755,0.88228476988038,0.0886626979782611,"lstm","Small"
"PS",16,16,"LT",2,1,0,"LA",0.99818,1,0.99636,0.99817668156044,0.00180766076549576,"gru","Mid"
"PS",16,16,"LT",2,1,0,"SR",0.99981,1,0.99962,0.99980996389314,0.000189948996838492,"gru","Mid"
"PS",16,16,"LT",2,1,0,"SA",0.99865,1,0.9973,0.998648175036299,0.00135017304338656,"gru","Mid"
"PS",16,16,"LT",2,1,0,"LR",0.99945,1,0.9989,0.999449697333533,0.000547832062339174,"gru","Mid"
"PS",16,7,"TPLT",4,2,9,"LA",0.89684,0.987830063431185,0.80358,0.886229790237554,0.0819875240552378,"transformer","Small"
"PS",16,7,"TPLT",4,2,9,"SR",0.99608,0.997972294719936,0.99418,0.996072537821862,0.00361197921458833,"transformer","Small"
"PS",16,7,"TPLT",4,2,9,"SA",0.98489,0.989145566427923,0.98054,0.984823984331843,0.0136670304684608,"transformer","Small"
"PS",16,7,"TPLT",4,2,9,"LR",0.92607,0.996180272504949,0.85542,0.920449776725669,0.0529146199825851,"transformer","Small"
"PS",16,16,"LTT",6,2,4,"LA",0.61019,0.585221735835048,0.75668,0.659997034426816,0.378436853594488,"simple","Large"
"PS",16,16,"LTT",6,2,4,"SR",0.99999,0.999980000399992,1,0.999990000099999,9.99999130267253e-06,"simple","Large"
"PS",16,16,"LTT",6,2,4,"SA",0.56455,0.53450211128334,1,0.696645651189522,0.430046821522908,"simple","Large"
"PS",16,16,"LTT",6,2,4,"LR",0.88102,0.999921276372415,0.7621,0.864961184001453,0.116959798172361,"simple","Large"
"PS",16,4,"TLTT",2,5,4,"LA",0.86061,0.781995339307778,1,0.877662608939871,0.139389962625871,"gru","Large"
"PS",16,4,"TLTT",2,5,4,"SR",0.99988,0.999760057586179,1,0.999880014398272,0.00012,"gru","Large"
"PS",16,4,"TLTT",2,5,4,"SA",0.91727,0.858030305630395,1,0.923591292381295,0.0827305457878978,"gru","Large"
"PS",16,4,"TLTT",2,5,4,"LR",0.99924,0.998482306893522,1,0.999240577161357,0.00076,"gru","Large"
"PS",4,4,"coSP",2,1,1,"LA",0.53187,0.802544142775774,0.08454,0.152966508042774,0.454913745955481,"lstm","Mid"
"PS",4,4,"coSP",2,1,1,"SR",0.99959,1,0.99918,0.999589831831051,0.000339279887413581,"lstm","Mid"
"PS",4,4,"coSP",2,1,1,"SA",0.56697,1,0.13394,0.236238248937334,0.417494165102689,"lstm","Mid"
"PS",4,4,"coSP",2,1,1,"LR",0.98931,0.979198903143669,0.99986,0.989421602097867,0.00689252065473336,"lstm","Mid"
"PS",4,4,"PLT",4,2,6,"LA",0.84282,0.772347389494423,0.9722,0.860826294072854,0.149251810103114,"simple","Small"
"PS",4,4,"PLT",4,2,6,"SR",0.98712,0.979940096161425,0.9946,0.987215627109223,0.0117411631938044,"simple","Small"
"PS",4,4,"PLT",4,2,6,"SA",0.90193,0.840082581693263,0.99286,0.910104223002392,0.0938725761107773,"simple","Small"
"PS",4,4,"PLT",4,2,6,"LR",0.96746,0.959501435143318,0.97612,0.967739376995221,0.0285712436951327,"simple","Small"
"PS",4,4,"PT",6,1,4,"LA",0.99839,1,0.99678,0.998387403719989,0.0015455779886678,"gru","Large"
"PS",4,4,"PT",6,1,4,"SR",0.99923,1,0.99846,0.999229406643115,0.000702799569139159,"gru","Large"
"PS",4,4,"PT",6,1,4,"SA",0.99817,1,0.99634,0.998166644960277,0.00172403275433939,"gru","Large"
"PS",4,4,"PT",6,1,4,"LR",0.99974,1,0.99948,0.999739932382419,0.000233846608450542,"gru","Large"
"PS",4,4,"SL",6,1,8,"LA",0.9737,0.950028500855026,1,0.974373964727662,0.0177832759347131,"lstm","Large"
"PS",4,4,"SL",6,1,8,"SR",0.99989,0.999780048389354,1,0.999890012098669,5.97993440502887e-05,"lstm","Large"
"PS",4,4,"SL",6,1,8,"SA",0.98105,0.963483957992099,1,0.981402424063987,0.0106750106116147,"lstm","Large"
"PS",4,4,"SL",6,1,8,"LR",0.99983,0.999660115560709,1,0.999830028895088,0.000105596318553865,"lstm","Large"
"PS",16,16,"coSP",4,1,7,"LA",0.56189,0.635314180768726,0.29058,0.398770396190424,0.254537896492863,"lstm","Small"
"PS",16,16,"coSP",4,1,7,"SR",0.76533,0.779901681541026,0.7393,0.759058287216239,0.160628450284481,"lstm","Small"
"PS",16,16,"coSP",4,1,7,"SA",0.60196,0.592408642691415,0.65364,0.621519853947969,0.255627541969502,"lstm","Small"
"PS",16,16,"coSP",4,1,7,"LR",0.71544,0.846188456099756,0.5266,0.649193747226195,0.183454805068619,"lstm","Small"
"PS",4,3,"TLTT",2,3,1,"LA",0.99854,0.998599831979838,0.99848,0.998539912394744,0.00130919844797118,"gru","Small"
"PS",4,3,"TLTT",2,3,1,"SR",0.99989,0.999979996399352,0.9998,0.999889990099109,0.000105859055785193,"gru","Small"
"PS",4,3,"TLTT",2,3,1,"SA",0.99988,0.9999799959992,0.99978,0.9998799879988,0.000125033603838079,"gru","Small"
"PS",4,3,"TLTT",2,3,1,"LR",0.99929,0.999499789911763,0.99908,0.999289850868682,0.000665716060169885,"gru","Small"
"PS",16,7,"TLT",2,1,0,"LA",0.67447,0.896432628947966,0.39452,0.547906395389209,0.218980103355875,"lstm","Small"
"PS",16,7,"TLT",2,1,0,"SR",0.91067,0.973635042557608,0.8442,0.904309449080372,0.0782169076666713,"lstm","Small"
"PS",16,7,"TLT",2,1,0,"SA",0.77365,0.944568996328427,0.58142,0.719784096958293,0.161934804392142,"lstm","Small"
"PS",16,7,"TLT",2,1,0,"LR",0.82048,0.955486071631609,0.67228,0.789246301948814,0.134110223385128,"lstm","Small"
"PS",4,4,"SL",6,1,1,"LA",0.79285,0.733834778581581,0.91904,0.816061233006864,0.198725137100362,"transformer","Large"
"PS",4,4,"SL",6,1,1,"SR",0.9952,1,0.9904,0.995176848874598,0.0042052901992299,"transformer","Large"
"PS",4,4,"SL",6,1,1,"SA",0.93116,0.998151400314262,0.86392,0.926197521334534,0.0606930053906278,"transformer","Large"
"PS",4,4,"SL",6,1,1,"LR",0.83757,0.758424815886577,0.9907,0.859139906168429,0.158794130269711,"transformer","Large"
"PS",16,16,"LTT",2,2,1,"LA",0.54963,0.575167358313392,0.37976,0.457470516666064,0.309298681637786,"simple","Small"
"PS",16,16,"LTT",2,2,1,"SR",0.74334,0.736619992220926,0.75754,0.746933543679748,0.176805440315301,"simple","Small"
"PS",16,16,"LTT",2,2,1,"SA",0.57767,0.605826089326103,0.44464,0.512866650518472,0.282841013625785,"simple","Small"
"PS",16,16,"LTT",2,2,1,"LR",0.67304,0.697057349792739,0.6121,0.651822034800758,0.225617968170766,"simple","Small"
"PS",16,16,"SP",6,1,0,"LA",0.89886,0.986035289530123,0.80918,0.888896212320942,0.0903708776134797,"gru","Large"
